,ChannelBandwidth,Freq,RSSI,channel_utilisation,count,distance,rxbytes,rxpackets,txbytes,txpackets,Score
2054,1,2462,-67,5.555555555555555,0,21.687622809674107,1679728690,1727565,224173559,901421,38.71
2055,2,5180,-72,55.55555555555556,0,18.33032816992659,1679728742,1727566,224173559,901421,6.82
2056,0,2437,-70,5.555555555555555,0,30.948846772571624,1679728742,1727566,224173559,901421,35.98
2061,0,2472,-77,4.166666666666666,0,68.30484868473911,1679765211,1727649,224196767,901470,33.96
2064,2,5220,-86,13.88888888888889,0,91.1652856300416,1679765211,1727649,224196767,901470,29.52
2070,0,2437,-70,5.555555555555555,0,30.948846772571624,1679765263,1727650,224196767,901470,35.98
2071,0,2462,-76,4.166666666666666,0,61.12402594648713,1679765263,1727650,224196767,901470,34.28
2073,0,2412,-58,8.333333333333332,0,7.854575100980889,1679765263,1727650,224196767,901470,42.33
2077,0,2437,-61,6.944444444444445,0,10.981065216246742,1679796847,1727716,224216927,901507,40.89
2081,2,5745,-93,0.0,0,185.4427961127176,1679796847,1727716,224216927,901507,39.48
2084,2,5180,-87,13.88888888888889,0,103.07901034250511,1679796847,1727716,224216927,901507,29.44
2110,2,5745,-74,41.66666666666667,0,20.807023945582564,1679849489,1727837,224250303,901574,15.38
2115,1,2462,-77,4.166666666666666,0,68.58228511319061,1679851300,1727839,224251555,901577,34.96
2135,0,2417,-85,1.3888888888888888,0,175.47827220127766,1679912006,1727973,224290189,901651,34.81
2144,2,5220,-87,13.88888888888889,0,102.28913286861624,1679913001,1727976,224290781,901652,29.47
2167,0,2437,-86,1.3888888888888888,0,195.27402174346196,1680089970,1728235,224344364,901828,34.94
2170,0,2412,-86,1.3888888888888888,0,197.2980062142689,1680089970,1728235,224344364,901828,34.96
2180,2,5745,-78,41.66666666666667,0,32.97691060672918,1680123481,1728307,224365701,901866,13.7
2182,2,5785,-63,69.44444444444444,0,5.823668379282462,1680123481,1728307,224365701,901866,3.99
2183,0,2457,-83,2.7777777777777777,0,137.11811792490465,1680123481,1728307,224365701,901866,33.82
2188,2,5220,-75,41.66666666666667,0,25.693868494355783,1680123481,1728307,224365701,901866,14.44
2195,2,5220,-75,41.66666666666667,0,25.693868494355783,1680227044,1728512,224417028,902029,14.44
2209,2,5220,-75,41.66666666666667,0,25.693868494355783,1680228015,1728514,224417687,902031,14.44
2223,2,5745,-83,27.77777777777778,0,58.64216113864066,1680266597,1728598,224442034,902075,21.29
2234,0,2412,-79,2.7777777777777777,0,88.12978214001267,1680267568,1728600,224442693,902077,34.32
2237,0,2412,-81,2.7777777777777777,0,110.9488222719457,1680307264,1728686,224467836,902125,33.98
2240,2,5785,-64,69.44444444444444,0,6.534263393289729,1680308155,1728687,224468424,902126,3.28
2246,0,2412,-90,1.3888888888888888,0,312.69626693514505,1680308259,1728690,224468476,902127,36.3
2257,2,5220,-86,13.88888888888889,0,91.1652856300416,1680346069,1728772,224492117,902176,29.52
2260,2,5745,-80,27.77777777777778,0,41.51547076527597,1680346069,1728772,224492117,902176,22.06
2266,2,5220,-94,0.0,0,228.99684399879675,1680346121,1728773,224492117,902176,39.7
2281,1,2462,-84,2.7777777777777777,0,153.53661141422052,1680383966,1728857,224516173,902223,34.83
2285,2,5220,-94,0.0,0,228.99684399879675,1680383966,1728857,224516173,902223,39.7
2289,0,2432,-87,1.3888888888888888,0,219.5515105156977,1680384886,1728858,224516832,902225,35.15
2293,2,5260,-87,13.88888888888889,0,101.5112687403376,1680425569,1728950,224543317,902302,29.49
2299,0,2442,-76,4.166666666666666,0,61.62463221959518,1680425621,1728952,224543922,902303,34.27
2304,2,5785,-65,69.44444444444444,0,7.3315641125408435,1680426512,1728952,224544523,902304,2.58
2307,0,2412,-76,4.166666666666666,0,62.39110774471446,1680427558,1728955,224545230,902307,34.25
2324,0,2412,-76,4.166666666666666,0,62.39110774471446,1680459535,1729026,224565840,902352,34.25
2336,0,2437,-86,1.3888888888888888,0,195.27402174346196,1680494089,1729099,224587777,902393,34.94
2338,2,5785,-65,69.44444444444444,0,7.3315641125408435,1680494089,1729099,224587777,902393,2.58
2345,2,5220,-85,13.88888888888889,0,81.25114634300544,1680541227,1729205,224616178,902470,29.61
2347,2,5220,-91,0.0,0,162.11735034622026,1680541227,1729205,224616294,902472,38.81
2350,0,2442,-76,4.166666666666666,0,61.62463221959518,1680542311,1729208,224616886,902474,34.27
2367,2,5785,-67,55.55555555555556,0,9.229892369475822,1680580060,1729300,224641038,902529,10.29
2377,2,5745,-80,27.77777777777778,0,41.51547076527597,1680581032,1729301,224641697,902531,22.06
2378,2,5745,-93,0.0,0,185.4427961127176,1680581084,1729302,224641697,902531,39.49
2386,0,2412,-76,4.166666666666666,0,62.39110774471446,1680581136,1729303,224641697,902531,34.25
2392,2,5220,-70,55.55555555555556,0,14.44872405838259,1680582110,1729305,224642287,902532,7.94
2394,2,5180,-91,0.0,0,163.36922177746496,1680582110,1729305,224642287,902532,38.8
2396,2,5220,-78,41.66666666666667,0,36.29355391487727,1680582110,1729305,224642287,902532,13.24
2405,2,5745,-93,0.0,0,185.4427961127176,1680583972,1729308,224643509,902534,39.49
2413,0,2417,-87,1.3888888888888888,0,220.9140560919225,1680651350,1729455,224687361,902614,35.16
2421,2,5220,-71,55.55555555555556,0,16.211735034622027,1680651454,1729457,224687361,902614,7.38
2425,0,2457,-84,2.7777777777777777,0,153.8490587308958,1680651454,1729457,224687361,902614,33.83
2437,2,5220,-70,55.55555555555556,0,14.44872405838259,1680652426,1729459,224688020,902616,7.94
2438,2,5785,-94,0.0,0,206.6315515425613,1680652426,1729459,224688020,902616,39.82
2445,1,2462,-78,4.166666666666666,0,76.95058953519869,1680652426,1729459,224688020,902616,34.67
2449,2,5785,-93,0.0,0,184.16056416033925,1680653422,1729461,224688662,902618,39.5
2452,2,5220,-84,27.77777777777778,0,72.41516040264584,1680727312,1729620,224734480,902709,20.71
2459,2,5785,-83,27.77777777777778,0,58.23668379282464,1680728329,1729623,224735133,902711,21.33
2495,0,2462,-72,5.555555555555555,0,38.56665309513396,1680799698,1729778,224780065,902796,35.0
2504,2,5220,-64,69.44444444444444,0,7.241516040264586,1680838921,1729860,224805030,902839,2.73
2506,2,5745,-82,27.77777777777778,0,52.26488112900376,1680839886,1729862,224805669,902841,21.52
2511,2,5220,-90,13.88888888888889,0,144.48724058382598,1680839990,1729864,224805669,902841,29.62
2520,2,5260,-80,27.77777777777778,0,45.3434181647358,1680840962,1729866,224806320,902843,21.65
2530,2,5745,-82,27.77777777777778,0,52.26488112900376,1680877138,1729949,224829953,902892,21.52
2531,2,5220,-90,13.88888888888889,0,144.48724058382598,1680877138,1729949,224829953,902892,29.62
2535,1,2437,-87,1.3888888888888888,0,219.10105604192705,1680877138,1729950,224830005,902893,36.15
2541,2,5220,-78,41.66666666666667,0,36.29355391487727,1680878110,1729951,224830604,902894,13.24
2543,1,2462,-73,4.166666666666666,0,43.27249649340224,1680916491,1730040,224855011,902947,36.45
2547,0,2442,-88,1.3888888888888888,0,245.3320796934292,1680916491,1730040,224855011,902947,35.43
2548,0,2462,-88,1.3888888888888888,0,243.3391302239455,1680916491,1730040,224855011,902947,35.41
2549,0,2417,-80,2.7777777777777777,0,98.67868413177928,1680917382,1730041,224855011,902947,34.13
2562,1,2462,-72,5.555555555555555,0,38.56665309513396,1680962612,1730163,224884584,903029,36.0
2564,2,5180,-92,0.0,0,183.303281699266,1680962612,1730163,224885183,903030,39.03
2569,0,2457,-70,5.555555555555555,0,30.696922907919028,1680962664,1730164,224885183,903030,36.0
2588,0,2457,-70,5.555555555555555,0,30.696922907919028,1681000566,1730248,224909360,903080,36.0
2589,0,2412,-80,2.7777777777777777,0,98.8832419347058,1681000566,1730248,224909360,903080,34.13
2597,2,5220,-86,13.88888888888889,0,91.1652856300416,1681000566,1730248,224909360,903080,29.52
2600,1,2462,-72,5.555555555555555,0,38.56665309513396,1681037957,1730326,224932485,903121,36.0
2614,1,2432,-85,1.3888888888888888,0,174.39596377898366,1681038952,1730329,224933692,903123,35.81
2619,2,5220,-87,13.88888888888889,0,102.28913286861624,1681080411,1730419,224959471,903172,29.47
2620,0,2462,-75,4.166666666666666,0,54.47684546731806,1681080411,1730419,224960075,903173,34.64
2621,0,2437,-78,4.166666666666666,0,77.7399882788917,1681080411,1730419,224960075,903173,33.67
2627,2,5745,-68,55.55555555555556,0,10.428214771302937,1681081354,1730421,224960676,903174,9.62
2629,1,2422,-90,1.3888888888888888,0,311.4052005976753,1681081406,1730422,224960676,903174,37.29
2645,1,2462,-88,1.3888888888888888,0,243.3391302239455,1681279522,1730673,225005206,903341,36.41
2660,0,2412,-49,9.722222222222223,0,2.7869084125686827,1681376405,1730818,225034494,903426,49.7
2662,0,2437,-64,6.944444444444445,0,15.511166897899503,1681377324,1730819,225035150,903428,38.74
2672,0,2462,-66,5.555555555555555,0,19.329114175012865,1681378294,1730821,225035759,903429,38.34
2675,0,2437,-54,8.333333333333332,0,4.905061656437087,1681418634,1730916,225061475,903487,45.82
2677,0,2412,-52,8.333333333333332,0,3.936612766178265,1681418634,1730917,225061475,903487,47.66
2678,0,2437,-60,6.944444444444445,0,9.78688467568775,1681419525,1730917,225062084,903488,41.66
2679,0,2412,-52,8.333333333333332,0,3.936612766178265,1681440265,1730969,225074841,903520,47.66
2683,0,2412,-52,8.333333333333332,0,3.936612766178265,1681440265,1730969,225075448,903521,47.66
2684,0,2437,-60,6.944444444444445,0,9.78688467568775,1681440265,1730969,225075448,903521,41.66
2685,0,2412,-52,8.333333333333332,0,3.936612766178265,1681466358,1731029,225091659,903554,47.66
2686,2,5745,-51,83.33333333333334,0,1.4730244887854986,1681466358,1731029,225092266,903555,5.16
2687,0,2437,-54,8.333333333333332,0,4.905061656437087,1681466358,1731029,225092266,903555,45.82
2690,0,2437,-60,6.944444444444445,0,9.78688467568775,1681467249,1731030,225092863,903556,41.66
2691,2,5745,-53,83.33333333333334,0,1.8544279611271763,1681498677,1731099,225114533,903597,3.25
2697,0,2437,-66,5.555555555555555,0,19.527402174346197,1681520839,1731151,225129596,903631,38.32
2698,2,5745,-54,83.33333333333334,0,2.080702394558256,1681520839,1731151,225129596,903631,2.32
2699,0,2437,-56,8.333333333333332,0,6.175106765705839,1681520839,1731151,225129596,903631,44.05
2701,2,5745,-53,83.33333333333334,0,1.8544279611271763,1681549980,1731224,225153811,903681,3.25
2702,0,2437,-66,5.555555555555555,0,19.527402174346197,1681549980,1731224,225154419,903682,38.32
2703,2,5745,-54,83.33333333333334,0,2.080702394558256,1681549980,1731224,225154419,903682,2.32
2708,2,5745,-63,69.44444444444444,0,5.8642161138640665,1681575361,1731283,225171655,903715,3.96
2711,2,5745,-62,69.44444444444444,0,5.226488112900376,1681592757,1731323,225182925,903740,4.69
2712,2,5745,-63,69.44444444444444,0,5.8642161138640665,1681592757,1731323,225182925,903740,3.96
2717,0,2412,-54,8.333333333333332,0,4.955901847735148,1681613617,1731367,225196230,903764,45.8
2724,2,5220,-94,0.0,0,228.99684399879675,1681637584,1731419,225211757,903799,39.7
2725,0,2412,-53,8.333333333333332,0,4.416952171092713,1681637584,1731419,225211757,903799,46.72
2726,2,5745,-59,69.44444444444444,0,3.700070226661629,1681637584,1731419,225211757,903799,7.03
2727,0,2437,-68,5.555555555555555,0,24.58354282360909,1681637584,1731419,225211757,903799,37.1
2732,2,5745,-60,69.44444444444444,0,4.1515470765275975,1681637688,1731421,225211757,903799,6.23
2733,0,2412,-53,8.333333333333332,0,4.416952171092713,1681637688,1731421,225211757,903799,46.72
2744,0,2412,-53,8.333333333333332,0,4.416952171092713,1681673122,1731495,225233947,903840,46.72
2746,0,2437,-68,5.555555555555555,0,24.58354282360909,1681674013,1731496,225233947,903840,37.1
2755,0,2437,-57,8.333333333333332,0,6.928583748406862,1681674117,1731498,225234534,903841,43.19
2756,2,5220,-94,0.0,0,228.99684399879675,1681675036,1731499,225234586,903843,39.7
2763,2,5745,-56,83.33333333333334,0,2.6194491188903624,1681711550,1731577,225259269,903888,0.53
2764,0,2412,-54,8.333333333333332,0,4.955901847735148,1681711550,1731577,225259269,903888,45.8
2765,0,2437,-52,8.333333333333332,0,3.896228966771431,1681711550,1731577,225259269,903888,47.68
2767,0,2412,-54,8.333333333333332,0,4.955901847735148,1681725112,1731607,225266904,903907,45.8
2768,2,5745,-57,83.33333333333334,0,2.9390702515000044,1681725112,1731607,225268115,903909,-0.33
2774,0,2412,-54,8.333333333333332,0,4.955901847735148,1681738509,1731635,225275555,903925,45.8
2775,2,5745,-57,83.33333333333334,0,2.9390702515000044,1681738509,1731635,225276162,903927,-0.33
2777,2,5745,-56,83.33333333333334,0,2.6194491188903624,1681738509,1731635,225276766,903927,0.53
2778,0,2412,-54,8.333333333333332,0,4.955901847735148,1681738509,1731635,225276766,903927,45.8
2779,0,2437,-52,8.333333333333332,0,3.896228966771431,1681738509,1731635,225276766,903927,47.68
2782,0,2412,-60,6.944444444444445,0,9.88832419347058,1681751906,1731663,225285383,903945,41.64
2784,2,5745,-65,69.44444444444444,0,7.38261068599631,1681751906,1731663,225285383,903945,2.55
2785,2,5745,-65,69.44444444444444,0,7.38261068599631,1681751906,1731663,225285383,903945,2.55
2787,0,2437,-59,6.944444444444445,0,8.722570148613483,1681751906,1731663,225285383,903945,42.45
2788,2,5260,-92,0.0,0,180.5153990878701,1681752010,1731665,225285383,903945,39.05
2791,0,2437,-57,8.333333333333332,0,6.928583748406862,1681767318,1731696,225295318,903967,43.19
2792,2,5745,-65,69.44444444444444,0,7.38261068599631,1681767318,1731696,225295318,903967,2.55
2795,0,2437,-59,6.944444444444445,0,8.722570148613483,1681767318,1731696,225295318,903967,42.45
2800,2,5745,-65,69.44444444444444,0,7.38261068599631,1681782639,1731728,225305110,903987,2.55
2801,2,5745,-65,69.44444444444444,0,7.38261068599631,1681782639,1731728,225305110,903987,2.55
2802,0,2412,-61,6.944444444444445,0,11.09488222719457,1681782639,1731728,225305110,903987,40.87
2806,0,2412,-60,6.944444444444445,0,9.88832419347058,1681798108,1731762,225315006,904009,41.64
2808,2,5745,-65,69.44444444444444,0,7.38261068599631,1681798108,1731762,225315006,904009,2.55
2809,2,5745,-65,69.44444444444444,0,7.38261068599631,1681798108,1731762,225315006,904009,2.55
2810,0,2412,-61,6.944444444444445,0,11.09488222719457,1681798108,1731762,225315006,904009,40.87
2811,0,2437,-59,6.944444444444445,0,8.722570148613483,1681798212,1731764,225315006,904009,42.45
2815,0,2437,-57,8.333333333333332,0,6.928583748406862,1681813663,1731797,225325084,904033,43.19
2818,0,2412,-61,6.944444444444445,0,11.09488222719457,1681813767,1731799,225325084,904033,40.87
2819,0,2437,-59,6.944444444444445,0,8.722570148613483,1681813767,1731799,225325084,904033,42.45
2821,0,2412,-54,8.333333333333332,0,4.955901847735148,1681828984,1731829,225333699,904051,45.8
2822,2,5745,-58,83.33333333333334,0,3.297691060672918,1681828984,1731829,225334306,904053,-1.17
2823,0,2437,-64,6.944444444444445,0,15.511166897899503,1681828984,1731829,225334910,904053,38.74
2824,0,2462,-78,4.166666666666666,0,76.95058953519869,1681828984,1731829,225334910,904053,33.68
2826,0,2412,-54,8.333333333333332,0,4.955901847735148,1681828984,1731831,225334910,904053,45.8
2831,2,5745,-58,83.33333333333334,0,3.297691060672918,1681846221,1731865,225345917,904075,-1.17
2834,2,5745,-58,83.33333333333334,0,3.297691060672918,1681846221,1731865,225345917,904075,-1.17
2839,2,5220,-95,0.0,0,256.938684943558,1681866278,1731924,225357544,904117,40.15
2841,0,2412,-65,6.944444444444445,0,17.58420331303847,1681866278,1731924,225358717,904119,38.04
2842,0,2437,-67,5.555555555555555,0,21.910105604192708,1681866278,1731924,225358717,904119,37.7
2849,0,2437,-56,8.333333333333332,0,6.175106765705839,1681866382,1731926,225358717,904119,44.05
2853,0,2437,-67,5.555555555555555,0,21.910105604192708,1681887414,1731969,225372150,904146,37.7
2856,0,2462,-81,2.7777777777777777,0,108.69559679932294,1681887466,1731970,225372150,904146,33.98
2860,0,2437,-56,8.333333333333332,0,6.175106765705839,1681887466,1731971,225372150,904146,44.05
2861,0,2412,-56,8.333333333333332,0,6.2391107744714445,1681908624,1732015,225384462,904172,44.02
2863,0,2437,-68,5.555555555555555,0,24.58354282360909,1681908624,1732015,225385675,904174,37.1
2865,2,5745,-63,69.44444444444444,0,5.8642161138640665,1681908624,1732015,225385675,904174,3.96
2866,0,2412,-56,8.333333333333332,0,6.2391107744714445,1681908624,1732015,225385675,904174,44.02
2868,0,2412,-56,8.333333333333332,0,6.2391107744714445,1681922337,1732047,225393455,904195,44.02
2874,0,2437,-54,8.333333333333332,0,4.905061656437087,1681922337,1732047,225394668,904197,45.82
2875,0,2412,-56,8.333333333333332,0,6.2391107744714445,1681935742,1732075,225402110,904213,44.02
2877,0,2437,-68,5.555555555555555,0,24.58354282360909,1681935742,1732075,225403323,904215,37.1
2882,0,2412,-52,8.333333333333332,0,3.936612766178265,1681949447,1732107,225411095,904236,47.66
2890,0,2437,-56,8.333333333333332,0,6.175106765705839,1681949551,1732109,225412306,904238,44.05
2891,2,5260,-93,0.0,0,202.54160906227423,1681949551,1732109,225412306,904238,39.34
2893,2,5745,-58,83.33333333333334,0,3.297691060672918,1681968742,1732149,225424709,904265,-1.17
2900,0,2437,-56,8.333333333333332,0,6.175106765705839,1681968846,1732151,225424709,904265,44.05
2909,0,2412,-53,8.333333333333332,0,4.416952171092713,1681988072,1732192,225436969,904290,46.72
2914,2,5745,-59,69.44444444444444,0,3.700070226661629,1682008037,1732236,225449650,904320,7.03
2920,0,2412,-57,8.333333333333332,0,7.000397427391177,1682008141,1732238,225449650,904320,43.17
2921,0,2437,-51,8.333333333333332,0,3.472517721818912,1682008141,1732238,225449650,904320,48.64
2929,2,5745,-59,69.44444444444444,0,3.700070226661629,1682027359,1732279,225461963,904346,7.03
2933,0,2412,-57,8.333333333333332,0,7.000397427391177,1682046530,1732319,225474185,904371,43.17
2939,2,5745,-59,69.44444444444444,0,3.700070226661629,1682046530,1732319,225474185,904371,7.03
2943,2,5745,-58,83.33333333333334,0,3.297691060672918,1682089493,1732404,225501016,904437,-1.17
2946,2,5745,-60,69.44444444444444,0,4.1515470765275975,1682089493,1732404,225501016,904437,6.23
2947,0,2412,-53,8.333333333333332,0,4.416952171092713,1682099288,1732427,225506290,904453,46.72
2948,0,2437,-56,8.333333333333332,0,6.175106765705839,1682099288,1732427,225507501,904455,44.05
2953,2,5220,-93,0.0,0,204.09365204359463,1682099288,1732427,225507501,904455,39.34
